output,input,instruction,generated_summary,inference_time,rouge1,rouge2,rougeL,bleu,meteor,clinical_similarity
"Successful patient education on COVID-19 vaccine safety in a large rheumatology cohort using interactive mobile-phone video technology: context, results, and next steps","Background: There are reported concerns of patient misunderstanding of the COVID-19 pandemic and vaccination safety. It is particularly important that these are understood in patients taking complex immunusuppressive therapies. Rapid delivery of targeted and up-to-date video messages from clinicians sent directly to patients could address patient uncertainty, and improve COVID-19 vaccination uptake. Innovative SMS (short message service) based video message has already shown promise in delivering COVID-19 information to patients [1]. We present our experience in creating a tailored vaccine information video sent directly to our large cohort of patients in the UK with a range of rheumatic diseases and report on the learning points going forward. Objectives: Our three objectives were: (1) educate our patients using an interactive mobile video information resource outlining the safety of the COVID vaccination in these patient groups;(2) better understand our patients' views of the COVID-19 vaccine;(3) evaluate the patient experience of this approach. Methods: We designed and recorded an 8-minute interactive web-based video delivered education resource designed for mobile phones. This included: aims of the video;details of licenced vaccines;UK vaccination schedule;frequently asked questions;links to national charity resources;our clinician recommendations;a rheumatologist being vaccinated;case studies;and summary data. We produced a simple mobile phone web-based evaluation of the resource, including anonymised patient demographics, their understanding of the safety of the vaccine pre/ post video, and their user experience. Resource and evaluation were piloted by local healthcare professionals, our Patient Participation Group, a national charity, and approved by senior management. We distributed this to our follow-up patient cohort via our hospital SMS provider on 21.12.20, at the start of roll-out of UK vaccines, containing a link to the resource and evaluation. Results: Of a cohort of 10,981 patients, we had 8886 mobile phone numbers. At Day 14, we recorded 2358 video views (26.3%) and 664/2358 completed evaluations (28.1%). Only one person reported being unable to watch the video. Before watching the video, 348/664 patients (52.4%) were unsure if the vaccine was safe and/or recommended for them, rising to 626/664 (94.3%) post-video. Reasons for uncertainty after the video (38/664) included drug allergy and fertility concerns. Following the video, 509/664 patients (76.6%) reported that they were more likely to have the vaccination. The majority of the patients (614/660, 93.0%) agreed that the method was a helpful method to share such information.Age distribution of our whole cohort, patients with mobile phones, and responders were similar: Age >50 was 80.4%,76.3%,and 88.6% respectively. A large proportion was treated with immunosuppressive medication (61.3% conventional DMARD, 39.4% biological DMARD and 17.6% corticosteroids). Gender and case mix for responders were similar to published data from our cohort: female 74.0%;rheumatoid arthritis commonest disease (389/664, 58.5%). Conclusion: To our knowledge, this is the first study to show the potential for SMS linked interactive multimedia message for patient education. The multimedia component allows users to easily navigate to relevant sections, and access a choice of linked resources. We demonstrate this low-cost technology is simple, effective and well placed to assist physicians in educating patients during a time when face-to-face contact is proving to be difficult. We have shown high levels of patient satisfaction, reassurance, and self-reported behaviour change. Such technology has potential utility for national bodies, primary and secondary care groups, and merits further research.",Please summerize the given abstract to a title,"Here are a few title options that summarize the abstract:

**Short & Direct:**

* SMS Video Messaging Improves COVID-19 Vaccine Understanding in Rheumatic Disease Patients
*  Tailored Video Messages Enhance COVID-19 Vaccine Uptake in Immunosuppressed Patients

**More Detailed:**

*  Effectiveness of SMS-Delivered Interactive Video for Educating Immunosuppressed Patients About COVID-19 Vaccination
*  Addressing Vaccine Hesitancy: An Innovative SMS-Based Video Approach for",0.5318114757537842,0.21176470588235297,0.04819277108433735,0.16470588235294117,0.007194847176915021,0.16778523489932887,0.9111906886100769
Long-term Changes of Disinfection Byproducts in Treatment of Simulated Ballast Water,"This study investigated the changes in concentrations of haloacetic acids (HAAs) and haloacetonitriles (HANs) as disinfection byproducts (DBPs) for different storage times (as long as 20 days) and temperatures (5 to 20°C). A ship’s voyage after treatment of its ballast water with active substances was considered. The HAA showed a clear trend of increasing concentration only with storage time, especially for dibromoacetic acid (DBAA). Dissolved organic nitrogen concentration was increased by the decomposition of dead organisms at 10 days, and then reacted with the remaining total residual oxidants, resulting in increased concentration of DBPs. An environmental risk assessment indicated that DBAN and monochloroacetic acid (MCAA) could have a negative impact on the marine environment. This study suggests that, because all international vessels must have a ballast water management system installed by September, 2024, the conc e ntra tio ns of DBPs, especially DBAN, MCAA, and DBAA, should be monitored in the waters at major international ports.",Please summerize the given abstract to a title,"Here are a few title options summarizing the abstract:

**Short & Direct:**

* Ballast Water Treatment: DBP Formation and Environmental Risk
*  Haloacetic Acid and Haloacetonitrile Formation in Stored Ballast Water

**More Specific:**

*  Impact of Storage Time and Temperature on DBPs in Treated Ballast Water
*  Environmental Risk Assessment of DBPs from Ballast Water Treatment 

**Emphasis on Action:**

* Monitoring DBPs in Ports:",0.5952024459838867,0.17142857142857143,0.029411764705882353,0.14285714285714288,0.0061487073794434174,0.23557397176181702,0.9110618233680725
Bacteria–autophagy interplay: a battle for survival,"Autophagy is a cellular process that targets proteins, lipids and organelles to lysosomes for degradation, but it has also been shown to combat infection with various pathogenic bacteria. In turn, bacteria have developed diverse strategies to avoid autophagy by interfering with autophagy signalling or the autophagy machinery and, in some cases, they even exploit autophagy for their growth. In this Review, we discuss canonical and non-canonical autophagy pathways and our current knowledge of antibacterial autophagy, with a focus on the interplay between bacterial factors and autophagy components. SUPPLEMENTARY INFORMATION: The online version of this article (doi:10.1038/nrmicro3160) contains supplementary material, which is available to authorized users.",Please summerize the given abstract to a title,"Here are a few title options summarizing the abstract:

**Short & Direct:**

* Bacterial Evasion and Exploitation of Autophagy
* The Interplay Between Bacteria and Autophagy

**More Specific:**

*  Autophagy: A Double-Edged Sword in the Battle Against Bacterial Infection
*  Bacterial Strategies to Subvert and Utilize Autophagy

**Emphasis on Mechanisms:**

*  Decoding the Mechanisms of Bacterial Interference with Autophagy 


The best title will depend on the specific",0.4981255531311035,0.14492753623188404,0.0,0.11594202898550726,0.005421268727488366,0.1360544217687075,0.8737916946411133
"How has COVID-19 social distancing impacted physical activity patterns? Data from the PAMPA cohort, Brazil","OBJECTIVE: This study aimed to evaluate how social distancing measures affected physical activity (PA) patterns in adults from Rio Grande do Sul, Brazil. METHODS: Participants were recruited from social and local media campaigns, contacts with private and public universities, as well as research personal contacts across the state. PA was assessed before (retrospectively) and during social distancing. Frequency (days per week) and time (minutes per day) were asked to those participants who practiced PA. Two PA variables were built to each time-frame (before and during social distancing): 1) any PA (yes/no question), and 2) sufficient PA (based on the 150 min/week cut-off point). RESULTS: Overall, 2321 participants answered the questionnaire. Any and sufficient PA decreased from before to during social distancing (22.3% and 17.0%, respectively). A linear increase of activity during social distancing was observed in participants who practiced up to 400 min or less of PA per week before social distancing. Regarding associated factors, female, overweight/obese and diagnosed chronic disease participants were less likely to practice any or sufficient PA during social distancing when compared to the period before. CONCLUSION: PA practice (both any and sufficient) decreased in Southern Brazil in the first months of social distancing. Women, overweight/obese and chronic diseased participants showed a higher decrease in PA compared to other groups. Finally, those participants who practiced PA before social distancing were more likely to continue practicing during COVID-19 pandemic.",Please summerize the given abstract to a title,"Here are a few title options that summarize the abstract:

**Short & Direct:**

* Social Distancing and Physical Activity Decline in Southern Brazil
* Impact of COVID-19 Social Distancing on Physical Activity

**More Specific:**

* Decreased Physical Activity During Social Distancing: A Study in Southern Brazil
* Gender, Weight, and Chronic Disease Influence Physical Activity During Social Distancing

**Emphasis on Findings:**

* Physical Activity Declines in Southern Brazil During Social Distancing:",1.2281627655029297,0.2195121951219512,0.1,0.17073170731707316,0.013907967440167186,0.28207852661404575,0.9198185205459595
Epidemiological analysis of asymptomatic coronavirus disease 2019-infected individuals in the community based on an individual-based model,"Background: Asymptomatic coronavirus disease 2019 (COVID-19)-infected individuals (AIIs) is a special group that differs from COVID-19 patients. This will provide us with a deeper understanding on the impact of AIIs on the epidemic and a theoretical basis to establish more precise prevention and control measures to control this disease. Methods: : We established an individual-based computer model to simulate the occurrence, infection, discovery, quarantine, and quarantine release (recovery) of AIIs or patients within the community. The model was used to explore the effects of measures such as active tracing, laboratory testing, active treatment, and home quarantine on the epidemic. Results: : Given the condition that R 0 =1.2, when a case of imported AII was reported in the community, the implementation of measures reduced the number of AIIs and patients by 62.2% and 62.4%, respectively. The number of undetected AIIs and patients peaked at 302 d of the epidemic, reaching 53 and 20 individuals, respectively. Conclusion: The implementation of sustained active tracing, laboratory testing, active treatment, and home quarantine can significantly reduce probability of disease outbreak and block the spread of the COVID-19 epidemic caused by asymptomatic infected individuals in the community.",Please summerize the given abstract to a title,"Here are a few title options that summarize the abstract:

**Short & Direct:**

* Impact of Control Measures on COVID-19 Spread from Asymptomatic Individuals
* Modeling the Role of Asymptomatic Infections in COVID-19 Outbreaks

**More Specific:**

* Reducing COVID-19 Transmission from Asymptomatic Carriers: A Modeling Study
* Active Tracing and Testing Effective Against Asymptomatic COVID-19 Spread

**Emphasis on Findings:**

*  Significant Reduction in COVID-1",11.953128814697266,0.19753086419753085,0.02531645569620253,0.12345679012345678,0.006226064817025479,0.15555555555555559,0.924290120601654
Characteristics and factors associated with mortality of 200 COVID-19 patients at a Philippine COVID-19 tertiary referral center,"Objectives. To describe the clinical profile and factors associated with mortality among the first 200 patients confirmed to have COVID-19 infection admitted in the University of the Philippines – Philippine General Hospital (UP-PGH). Methodology. We conducted a review of adult patients with confirmed COVID-19 infection admitted to the UP-PGH, a designated COVID-19 referral center. Demographic, clinical data and clinical outcomes were extracted from medical records. Frequencies and distributions of various clinical characteristics were described, and factors associated with mortality were investigated. Results. Of the 200 patients in our cohort, most were male (55.5%), and the median age was 56 years old. Underlying comorbid illnesses were present in 67.5% of patients, which included hypertension (49.5%), diabetes mellitus (26.5%), and other cardiovascular diseases (20.5%). The most frequent presenting symptoms were cough (69.0%), fever (58.5%), or shortness of breath (53.0%). Most patients presented with mild (n=41, 20.5%) to moderate illness (n=99, 49.5%) and only 60 were considered severely (n=32, 16.0%) or critically ill (n=28, 14.0%). Many (61%) received empiric antibiotics, while 44.5% received either repurposed drugs or investigational therapies for COVID-19. Bacterial co-infection was documented in 11%, with Klebsiella pneumoniae commonly isolated. In-hospital mortality was 17.5%, which was highest for critical COVID-19 (71.4%). Mortality was observed to be higher among patients aged 60 and above, requiring oxygen, ventilatory support, and ICU admission, and those who developed acute kidney injury, acute stroke, sepsis, and nosocomial pneumonia. Conclusion. Our study confirmed that COVID-19 affects older individuals and those with underlying comorbid conditions. Empiric antimicrobial treatment was given for most patients, despite documentation of bacterial infection in only 11%. K. pneumoniae was commonly isolated, reflecting local epidemiology. The mortality rate during this early period of the pandemic was high and comparable with other institutions. Factors associated with mortality were related to critical COVID-19 and were similar to other studies. © 2021 University of the Philippines Manila. All rights reserved.",Please summerize the given abstract to a title,"Here are a few title options that summarize the abstract:

**Short & Direct:**

* Clinical Profile and Mortality of Early COVID-19 Patients in the Philippines
* COVID-19 in the Philippines: Initial Patient Characteristics and Outcomes

**More Specific:**

*  Factors Associated with Mortality in the First 200 COVID-19 Patients Admitted to UP-PGH
*  High Mortality in Critically Ill COVID-19 Patients: A Retrospective Study from the Philippines",1.0462443828582764,0.35714285714285715,0.24390243902439024,0.2857142857142857,0.05208768900087536,0.4694023924793156,0.9407328963279724
TLR3 controls constitutive IFN-β antiviral immunity in human fibroblasts and cortical neurons.,"Human herpes simplex virus 1 (HSV-1) encephalitis can be caused by inborn errors of the TLR3 pathway, resulting in impairment of CNS cell-intrinsic antiviral immunity. Deficiencies of the TLR3 pathway impair cell-intrinsic immunity to vesicular stomatitis virus (VSV) and HSV-1 in fibroblasts, and to HSV-1 in cortical but not trigeminal neurons. The underlying molecular mechanism is thought to involve impaired IFN-α/β induction by the TLR3 recognition of dsRNA viral intermediates or by-products. However, we show here that human TLR3 controls constitutive levels of IFNB mRNA and secreted bioactive IFN-β protein, and thereby also controls constitutive mRNA levels for IFN-stimulated genes (ISGs) in fibroblasts. Tlr3-/- mouse embryonic fibroblasts also have lower basal ISG levels. Moreover, human TLR3 controls basal levels of IFN-β secretion and ISG mRNA in induced pluripotent stem cell-derived cortical neurons. Consistently, TLR3-deficient human fibroblasts and cortical neurons are vulnerable not only to both VSV and HSV-1, but also to several other families of viruses. The mechanism by which TLR3 restricts viral growth in human fibroblasts and cortical neurons in vitro and, by inference, by which the human CNS prevents infection by HSV-1 in vivo, is therefore based on the control of early viral infection by basal IFN-β immunity.",Please summerize the given abstract to a title,"Here are a few title options summarizing the abstract:

**Short & Direct:**

* **TLR3 Controls Basal IFN-β Immunity and Restricts Viral Infection**
* **Constitutive IFN-β Production by TLR3 is Essential for Antiviral Defense**

**More Specific:**

* **TLR3-Mediated Basal IFN-β Signaling Protects Against a Broad Range of Viruses**
* **Human TLR3: A Key Regulator of Basal Interferon-β Immunity in Fibroblasts and",0.6468508243560791,0.29411764705882354,0.1212121212121212,0.26470588235294124,0.009412311874634588,0.3665024630541872,0.9116278290748596
"Progression of SARS-CoV-2 Seroprevalence in St. Louis, Missouri, through January 2021","Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) seropositivity was assessed for 3,066 individuals visiting hospitals in St. Louis, Missouri, during July 2020, November 2020, or January 2021. Seropositivity in children increased from 5.22% in July to 21.16% in January. In the same time frame, seropositivity among adults increased from 4.52% to 19.03%, prior to initiation of mass vaccination. IMPORTANCE This study determined the percentage of children and adult samples from the St. Louis metropolitan area in Missouri with SARS-CoV-2 antibodies during three collection periods spanning July 2020 to January 2021. By January 2021, 20.68% of the tested individuals had antibodies. These results show the evolution of the SARS-CoV-2 pandemic in St. Louis, Missouri, and provide a snapshot of the extent of infection just prior to the start of mass vaccination.",Please summerize the given abstract to a title,"Here are a few title options summarizing the abstract:

**Short & Direct:**

* SARS-CoV-2 Seropositivity in St. Louis, MO: July 2020 - January 2021
* Rising SARS-CoV-2 Infection Rates in St. Louis Before Vaccination

**More Descriptive:**

* Tracking the Spread of SARS-CoV-2 in St. Louis: Antibody Prevalence in Children and Adults Before Mass Vaccination
* Pre-Vaccination SARS-CoV",0.6722371578216553,0.25,0.17142857142857143,0.2222222222222222,0.04303718913135969,0.37358710106382986,0.9327410459518433
Association of HLA Class I Genotypes With Severity of Coronavirus Disease-19,"Human leukocyte antigen (HLA) class I molecules play a crucial role in the development of a specific immune response to viral infections by presenting viral peptides at the cell surface where they will be further recognized by T cells. In the present manuscript, we explored whether HLA class I genotypes can be associated with the critical course of Coronavirus Disease-19 by searching possible connections between genotypes of deceased patients and their age at death. HLA-A, HLA-B, and HLA-C genotypes of n = 111 deceased patients with COVID-19 (Moscow, Russia) and n = 428 volunteers were identified with next-generation sequencing. Deceased patients were split into two groups according to age at the time of death: n = 26 adult patients aged below 60 and n = 85 elderly patients over 60. With the use of HLA class I genotypes, we developed a risk score (RS) which was associated with the ability to present severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) peptides by the HLA class I molecule set of an individual. The resulting RS was significantly higher in the group of deceased adults compared to elderly adults [p = 0.00348, area under the receiver operating characteristic curve (AUC ROC = 0.68)]. In particular, presence of HLA-A*01:01 allele was associated with high risk, while HLA-A*02:01 and HLA-A*03:01 mainly contributed to low risk. The analysis of patients with homozygosity strongly highlighted these results: homozygosity by HLA-A*01:01 accompanied early deaths, while only one HLA-A*02:01 homozygote died before 60 years of age. Application of the constructed RS model to an independent Spanish patients cohort (n = 45) revealed that the score was also associated with the severity of the disease. The obtained results suggest the important role of HLA class I peptide presentation in the development of a specific immune response to COVID-19.",Please summerize the given abstract to a title,"Here are a few title options that summarize the abstract:

**Short & Direct:**

* HLA Class I Genotypes and COVID-19 Mortality Risk
* HLA-A Alleles Associated with COVID-19 Severity

**More Detailed:**

*  HLA Class I Genotype-Based Risk Score Predicts COVID-19 Mortality and Severity
*  Association of HLA Class I Genotypes with Age at Death in Deceased COVID-19 Patients

**Emphasis on Mechanism:**

*",0.584517240524292,0.24324324324324328,0.16666666666666666,0.2162162162162162,0.07277006492157584,0.42372881355932207,0.8981126546859741
Teaching soldiers French: How motivation affects their success,"The paper deals with problematic of teaching adults a second foreign language. The article has focused on the groups of young soldiers who attended French courses for a period of two to four weeks during the fall semester of 2020 in the COVID pandemic situation. The main objective of the paper is to help teachers better plan teaching for specific groups of students. In this paper, the motivation of course participants have been examined. The paper suggests that the intrinsic motivation of the students allows participants to learn the language better. It has been observed that neither previous education in French nor career development is significant for student success. The findings suggest that students who were intrinsically motivated before the start of the course (for personal or professional reasons) tended to work more in their free time;and therefore, they mastered French sooner. The findings helped the researchers gain a better understanding of student failure and helped them in the adaptation of offered courses. The paper could be useful for anyone teaching adults a second language. Copyright © 2021. Marie KALA and Magdalena VESELA.",Please summerize the given abstract to a title,"Here are a few title options summarizing the abstract:

**Short & Direct:**

* Intrinsic Motivation in Adult Second Language Learning
*  Factors Influencing Success in Adult French Courses

**More Specific:**

*  The Impact of Intrinsic Motivation on Young Soldiers Learning French During COVID-19
*  Beyond Prior Knowledge: Intrinsic Motivation as a Key to Success in Adult Second Language Acquisition

**Emphasis on Practical Application:**

*  Tailoring Adult Language Courses: Insights from Young Soldiers' French",0.6351616382598877,0.10526315789473684,0.02702702702702703,0.10526315789473684,0.002938509283816023,0.20231213872832374,0.8665773868560791
Avoidability of Additive Cubes over Alphabets of Four Numbers,"Let [Formula: see text] be a set of size 4 such that [Formula: see text] cannot be obtained by applying the same affine function to all of the elements of [Formula: see text]. We show that there is an infinite sequence of elements of [Formula: see text] that contains no three consecutive blocks of same size and same sum (additive cubes). Moreover, it is possible to replace [Formula: see text] by [Formula: see text] in the statement.",Please summerize the given abstract to a title,"Here are a few title options summarizing the abstract:

**Short & Concise:**

*  Affine-Invariant Sets with No Consecutive Additive Cubes
*  Constructing Sets with No Consecutive Additive Cubes

**More Descriptive:**

*  Existence of Infinite Sequences with No Three Consecutive Additive Cubes
*  Avoiding Consecutive Additive Cubes in Affine-Invariant Sets

**Emphasis on Replacement:**

*  Generalizing Additive Cube Avoidance to Larger Sets


The best title will depend on the specific",0.7499918937683105,0.1095890410958904,0.02816901408450704,0.08219178082191782,0.005045059020298931,0.12121212121212122,0.8673259615898132
"Political regime, data transparency, and COVID-19 death cases","The COVID-19—the worst pandemic since the Spanish flu—has dramatically changed the world, with a significant number of people suffering from and dying of the disease. Some scholars argue that democratic governments are disadvantaged in coping with the current pandemic mainly because they cannot intervene in their citizens' lives as aggressively as their authoritarian counterparts. Other scholars, however, suggest that possible data manipulation may account for the apparent advantage of authoritarian countries. Taking such a possibility seriously, this paper analyzes the relationship between political regimes, data transparency, and COVID-19 deaths using cross-national data for over 108 countries, obtained from Worldometer COVID-19 Data, Polity V Project, Variety of Democracy (V-Dem) Project, HRV Transparency Project among other sources. Regression analyses indicate that authoritarian countries do not necessarily tend to have fewer COVID-19 deaths than their democratic counterparts after controlling for other factors, especially data transparency. The transparency variable itself, on the other hand, is positively correlated with the number of death cases more consistently (P &lt;0.05). Overall, the estimation results point to the possible data manipulation, not the nature of regime characteristics itself, as a more significant source for the seemingly low casualty rates in authoritarian countries.",Please summerize the given abstract to a title,"Here are a few title options that summarize the abstract:

**Short & Direct:**

* Data Transparency, Not Regime Type, Explains COVID-19 Death Disparities
* COVID-19 Deaths: Data Manipulation, Not Authoritarianism, Drives Lower Rates

**More Detailed:**

* Unmasking the Myth: Data Transparency, Not Authoritarianism, Predicts COVID-19 Deaths
* The Role of Data Transparency in COVID-19 Mortality: A Cross-National Analysis

**",1.0200040340423584,0.17910447761194032,0.0923076923076923,0.17910447761194032,0.015336604641388493,0.3129595588235295,0.8914752006530762
Rice endosperm is cost‐effective for the production of recombinant griffithsin with potent activity against HIV,"Protein microbicides containing neutralizing antibodies and antiviral lectins may help to reduce the rate of infection with human immunodeficiency virus (HIV) if it is possible to manufacture the components in large quantities at a cost affordable in HIV‐endemic regions such as sub‐Saharan Africa. We expressed the antiviral lectin griffithsin (GRFT), which shows potent neutralizing activity against HIV, in the endosperm of transgenic rice plants (Oryza sativa), to determine whether rice can be used to produce inexpensive GRFT as a microbicide ingredient. The yield of (OS)GRFT in the best‐performing plants was 223 μg/g dry seed weight. We also established a one‐step purification protocol, achieving a recovery of 74% and a purity of 80%, which potentially could be developed into a larger‐scale process to facilitate inexpensive downstream processing. (OS)GRFT bound to HIV glycans with similar efficiency to GRFT produced in Escherichia coli. Whole‐cell assays using purified (OS)GRFT and infectivity assays using crude extracts of transgenic rice endosperm confirmed that both crude and pure (OS)GRFT showed potent activity against HIV and the crude extracts were not toxic towards human cell lines, suggesting they could be administered as a microbicide with only minimal processing. A freedom‐to‐operate analysis confirmed that GRFT produced in rice is suitable for commercial development, and an economic evaluation suggested that 1.8 kg/ha of pure GRFT could be produced from rice seeds. Our data therefore indicate that rice could be developed as an inexpensive production platform for GRFT as a microbicide component.",Please summerize the given abstract to a title,"Here are a few title options that summarize the abstract:

**Short & Direct:**

* Rice-Derived Griffithsin as a Potential HIV Microbicide
* Producing Affordable HIV Microbicide from Rice

**More Detailed:**

*  Engineering Rice to Produce Griffithsin: A Cost-Effective Approach for HIV Microbicide Development
*  Transgenic Rice as a Platform for Large-Scale Production of Antiviral Griffithsin for HIV Prevention

**Emphasis on Key Findings:**

*  Pot",0.7764694690704346,0.23376623376623376,0.05333333333333334,0.20779220779220778,0.00647068614177429,0.22203325774754346,0.9310903549194336
Evaluation of Bivalirudin as the Primary Anticoagulant in Patients Receiving Extracorporeal Membrane Oxygenation for SARS-CoV-2-Associated Acute Respiratory Failure.,"BACKGROUND Extracorporeal membrane oxygenation (ECMO) is a potential option for the management of severe acute respiratory failure secondary to COVID-19. Conflicting the use of this therapy is the known coagulopathy within COVID-19, leading to an incidence of venous thrombotic events of 25% to 49%. To date, limited guidance is available on optimal anticoagulation strategies in this population. OBJECTIVE The purpose of this study was to evaluate the utilization of a pharmacist-driven bivalirudin dosing protocol for anticoagulation in the setting of ECMO for COVID-19-associated respiratory failure. METHODS This was a single-center retrospective chart review over a 9-month period of patients receiving bivalirudin while on ECMO. All patients with acute respiratory failure requiring ECMO with a positive SARS-CoV-2 polymerase chain reaction were included. Bivalirudin was dosed via aPTT monitoring after a starting dose of 0.2 or 0.3 mg/kg/h. RESULTS There were 33 patients included in this study, all receiving mechanical ventilation. The most common starting dose of bivalirudin was 0.2 mg/kg/h, with an average time to therapeutic range of 20 hours. Compared to previous reports, rates of bleeding were low at 15.1%, and 6.1% of patients developed a new venous thromboembolic event while on ECMO. ECMO survival was 51.5%, with an ICU mortality rate of 48.5%. CONCLUSION AND RELEVANCE In the first published report of its use within this population, bivalirudin was found to be a viable choice for anticoagulation in those patients on ECMO for severe respiratory failure secondary to COVID-19.",Please summerize the given abstract to a title,"Here are a few title options summarizing the abstract:

**Short & Direct:**

* Bivalirudin Anticoagulation in COVID-19 Patients on ECMO
* Pharmacist-Driven Bivalirudin Dosing for COVID-19 ECMO

**More Detailed:**

* Safety and Efficacy of Bivalirudin Anticoagulation in COVID-19 Patients Receiving ECMO: A Single-Center Retrospective Study
* Evaluating Bivalirudin Dosing for COVID-1",0.6479654312133789,0.24657534246575344,0.08450704225352114,0.19178082191780818,0.009947837396193072,0.2941331645035349,0.9097415208816528
The Focused Neurosurgical Examination During Telehealth Visits: Guidelines During the COVID-19 Pandemic and Beyond,"OBJECTIVE: To provide guidelines to healthcare workers for performing a focused neurological examination via telemedicine during the coronavirus disease-2019 (COVID-2019) pandemic. METHODS: We reviewed our department's outpatient clinic visits after the implementation of a telemedicine protocol in response to the COVID-19 crisis. Crossover rates from telehealth to in-person visits were evaluated and guidelines for performing a telemedicine neurological exam were created based on the consensus of 16 neurosurgical attending providers over a four-month period. RESULTS: From March 23, 2020 to July 20, 2020, some 2157 telehealth visits were performed in our department. Some 26 were converted to in-person visits by the provider request with the most cited reason for conversion being the need for a more detailed patient evaluation. Based on these experiences, we created a graphical tutorial to address the key components of the neurological exam with adaptations specific to the telehealth visit. CONCLUSIONS: In response to the global coronavirus pandemic, telemedicine has become an integral part of neurosurgeons' daily practice. Telemedicine failures remain low but primarily occur due to a need for more comprehensive evaluations. We provide guidelines for the neurosurgical exam during telehealth visits in an effort to assuage some of these issues.",Please summerize the given abstract to a title,"Here are a few title options summarizing the abstract:

**Short & Direct:**

* Telemedicine Neurological Examination Guidelines for Neurosurgeons
* Performing Focused Neurological Exams via Telemedicine

**More Descriptive:**

* Adapting the Neurological Exam for Telemedicine: Guidelines from Neurosurgical Practice
*  Telemedicine in Neurosurgery:  Guidelines for Focused Neurological Examinations During the COVID-19 Pandemic

**Emphasizing Results:**

*  Telemedicine in Neurosurgery:  Low Failure Rates with",0.6667256355285645,0.2777777777777778,0.14285714285714285,0.25,0.0376225581210187,0.3835648148148148,0.9219135642051697
Influence of COVID-19 Building Restrictions on Physical Activity Promotion Through Increased Stair Use and Limited Elevator Access: A Quasi-Experimental Study-Sport and Physical Activity Group Active Campus Project,"BACKGROUND: The aim of this study was to determine the effectiveness of UK government COVID-19 safe offices policy to increase stair use in a higher education setting during the COVID-19 pandemic. METHODS: Automated counts at 3 ground floor staircases and the elevator entrances were used to estimate stair to elevator use ratio for ascent and descent from/to the ground floor of a university building at baseline (January to March 2020), first and second intervention months (October 2020, November 2020, respectively). Stair promoting signage and a 1-way system was implemented, in line with government policy. RESULTS: At baseline, stair to elevator use ratio for ascent from and descent to the ground floor was 1.36 (0.02) and 1.88 (0.02) people, respectively. The ratio significantly increased in the first intervention month to 2.64 (0.09) and 3.96 (0.22) people for ascent and descent, respectively. However, the ratio decreased between the first and second intervention months to 1.63 (0.06) and 3.05 (0.52) people for ascent and descent, respectively. CONCLUSION: The UK government COVID-19 policy was effective at increasing stair use in a higher education setting.",Please summerize the given abstract to a title,"Here are a few title options summarizing the abstract:

**Short & Direct:**

* UK COVID-19 Policy Increases Stair Use in University

**More Specific:**

* Impact of UK Government COVID-19 Safe Offices Policy on Stair Use in a Higher Education Setting

**Highlighting the Trend:**

* Initial Success, Then Decline: UK COVID-19 Policy and Stair Use in a University Building 


The best title will depend on the specific journal or audience.",0.6157402992248535,0.20408163265306123,0.0625,0.163265306122449,0.006332581705331762,0.2019931939718036,0.9074074029922485
Critical event debriefing: a checklist for the aftermath.,"PURPOSE OF REVIEW Millions of perioperative crises (e.g. anaphylaxis, cardiac arrest) may occur annually. Critical event debriefing can offer benefits to the individual, team, and system, yet only a fraction of perioperative critical events are debriefed in real-time. This publication aims to review evidence-based best practices for proximal critical event debriefing. RECENT FINDINGS Evidence-based key processes to consider for proximal critical event debriefing can be summarized by the WATER mnemonic: Welfare check (assessing team members' emotional and physical wellbeing to continue providing care); Acute/short-term corrections (matters to be addressed before the next case); Team reactions and reflections (summarizing case; listening to team member reactions; plus/delta conversation); Education (lessons learned from the event and debriefing); Resource awareness and longer term needs [follow-up (e.g. safety/quality improvement report), local peer-support and employee assistance resources]. A cognitive aid to accompany this mnemonic is provided with the publication. SUMMARY There is growing literature on how to conduct proximal perioperative critical event debriefing. Evidence-based best practices, as well as a cognitive aid to apply them, may help bridge the gap between theory and clinical practice. In this era of increased attention to burnout and wellness, the consideration of interventions to improve the quality and frequency of critical event debriefing is paramount.",Please summerize the given abstract to a title,"Here are a few title options summarizing the abstract:

**Short & Direct:**

* **Best Practices for Proximal Perioperative Critical Event Debriefing**
* **WATER: A Mnemonic for Effective Critical Event Debriefing**

**More Descriptive:**

* **Bridging the Gap: Evidence-Based Debriefing Strategies for Perioperative Crises**
* **Improving Perioperative Safety and Wellness: A Guide to Effective Critical Event Debriefing**

**Emphasis on Benefits:**",0.6846411228179932,0.19354838709677416,0.06666666666666667,0.19354838709677416,0.013157281128864882,0.312813650050184,0.861413300037384
