subject_name,data,id
anatomy,"{'Correct Answer': 'Trachea', 'Correct Option': 'C', 'Options': {'A': 'Aorta', 'B': 'Esophagus', 'C': 'Trachea', 'D': 'Pancreas'}, 'Question': 'Which of the following allows air to pass into the lungs?'}",8c6900dd-ff9d-4615-a88d-afd6c4eec5b1
anatomy,"{'Correct Answer': 'In the upper wall of the right atrium', 'Correct Option': 'C', 'Options': {'A': 'Between the left atrium and the left ventricle', 'B': 'Between the right atrium and the right ventricle', 'C': 'In the upper wall of the right atrium', 'D': 'In the upper wall of the left ventricle'}, 'Question': 'Where is the sinoatrial node located?'}",062a4580-1774-493d-8481-82068bbdb5ea
anatomy,"{'Correct Answer': 'deep to its inferior border.', 'Correct Option': 'C', 'Options': {'A': 'deep to its superior border.', 'B': 'superficial to its superior border.', 'C': 'deep to its inferior border.', 'D': 'superficial to its inferior border.'}, 'Question': 'In relation to the rib, the corresponding intercostal nerve lies'}",626b2466-b97d-43d9-86b4-bf30dc4db57d
anatomy,"{'Correct Answer': 'left and right submental lymph nodes.', 'Correct Option': 'B', 'Options': {'A': 'left submental lymph node.', 'B': 'left and right submental lymph nodes.', 'C': 'left submandibular lymph node.', 'D': 'left and right submandibular lymph nodes.'}, 'Question': 'The regional lymphatic drainage of the left side of the tip of the tongue is to the'}",e0d6e8b0-68ca-4d6c-b27e-c52848179327
anatomy,"{'Correct Answer': 'ectomesenchyme formation and occurs before neurulation.', 'Correct Option': 'B', 'Options': {'A': 'mesoderm formation and occurs after neurulation.', 'B': 'ectomesenchyme formation and occurs before neurulation.', 'C': 'mesoderm formation and occurs before neurulation.', 'D': 'ectomesenchyme formation and occurs after neurulation.'}, 'Question': 'Gastrulation is the process of'}",cca73fa9-a8c7-476c-958d-a685ed1baa00
anatomy,"{'Correct Answer': 'influences the position of the viscerocranium.', 'Correct Option': 'B', 'Options': {'A': 'is a secondary growth cartilage.', 'B': 'influences the position of the viscerocranium.', 'C': 'ceases activity at 7 years of age.', 'D': 'can be reactivated in patients affected by acromegaly.'}, 'Question': 'The spheno-occipital synchondrosis'}",17994737-ef7c-4bdf-b22c-8db350b917a8
anatomy,"{'Correct Answer': 'Nitrogen', 'Correct Option': 'C', 'Options': {'A': 'Carbon dioxide', 'B': 'Carbon monoxide', 'C': 'Nitrogen', 'D': 'Oxygen'}, 'Question': 'Which of the following substances is found in greater quantity in exhaled air?'}",a53d99ec-7585-4970-8ac8-9f465bf5e105
anatomy,"{'Correct Answer': 'Nephrolithiasis', 'Correct Option': 'C', 'Options': {'A': 'Glomerulonephritis', 'B': 'Interstitial nephritis', 'C': 'Nephrolithiasis', 'D': 'Polycystic kidney'}, 'Question': 'Which of the following conditions is characterized by the presence of kidney stones (renal calculi)?'}",405f14a5-bfc0-462b-ac7f-0bb2ddb12048
anatomy,"{'Correct Answer': 'facial artery crosses the mandible.', 'Correct Option': 'A', 'Options': {'A': 'facial artery crosses the mandible.', 'B': 'facial artery crosses the maxilla.', 'C': 'superficial temporal artery crosses the maxilla.', 'D': 'superficial temporal artery crosses the orbital rim.'}, 'Question': ""A pulse may be felt on a patient's face where the""}",be78ea5f-2147-457b-ad66-63be285db015
anatomy,"{'Correct Answer': 'Spleen', 'Correct Option': 'C', 'Options': {'A': 'Appendix', 'B': 'Gallbladder', 'C': 'Spleen', 'D': 'Urinary bladder'}, 'Question': 'A patient sustains severe blunt trauma to the left upper abdomen and requires surgery. Which one of the following organs is most likely to be involved?'}",df71fb33-c9ca-40ea-a82f-88777ee92de9
anatomy,"{'Correct Answer': 'It is formed of Purkinje fibres and is the only electrical connection between the atria and the ventricles', 'Correct Option': 'B', 'Options': {'A': 'It is formed of autonomic nerve processes and is the only electrical connection between the atria and the ventricles.', 'B': 'It is formed of Purkinje fibres and is the only electrical connection between the atria and the ventricles', 'C': 'It is formed of autonomic nerve processes and forms one of several electrical connections between the atria and ventricles.', 'D': 'It is formed of Purkinje fibres and forms one of several electrical connections between the atria and ventricles.'}, 'Question': 'Which statement concerning the atrioventricular bundle is correct?'}",07e125d7-9892-45dc-8cf5-3da076dfcffc
anatomy,"{'Correct Answer': 'Flexion', 'Correct Option': 'C', 'Options': {'A': 'Abduction', 'B': 'Eversion', 'C': 'Flexion', 'D': 'Pronation'}, 'Question': 'Which of the following terms describes the motion of bending the forearm toward the body?'}",6238bb64-d7ea-4c63-a330-0f0a5a1fdd90
anatomy,"{'Correct Answer': 'constriction of the laryngeal entrance.', 'Correct Option': 'A', 'Options': {'A': 'constriction of the laryngeal entrance.', 'B': 'upward movement of the epiglottis.', 'C': 'downward movement of the larynx.', 'D': 'increase in respiratory rate.'}, 'Question': 'Food is prevented from entering the larynx during the pharyngeal phase of swallowing by'}",f984b83c-01b3-4f45-b958-26216adabd73
anatomy,"{'Correct Answer': 'Duodenum', 'Correct Option': 'B', 'Options': {'A': 'Gastroesophageal sphincter', 'B': 'Duodenum', 'C': 'Ileocecum', 'D': 'Jejunum'}, 'Question': 'At which of the following locations does bile enter the digestive tract?'}",e43cd2db-4a48-4a7f-adf8-8d8f434bbf35
anatomy,"{'Correct Answer': 'Erect', 'Correct Option': 'B', 'Options': {'A': 'Dorsal', 'B': 'Erect', 'C': 'Lateral', 'D': 'Prone'}, 'Question': 'In which of the following positions does a patient lie face down?'}",776d47fb-0898-411d-9fbe-152c31d1a8c1
anatomy,"{'Correct Answer': 'palatine, frontonasal and secondary nasal processes.', 'Correct Option': 'C', 'Options': {'A': 'palatine processes.', 'B': 'palatine and frontonasal processes.', 'C': 'palatine, frontonasal and secondary nasal processes.', 'D': 'palatine, frontonasal, secondary nasal processes and mandibular processes.'}, 'Question': 'Complete bilateral cleft palate is due to failure of fusion of the'}",313b7e17-987f-47d9-b6c7-bbb87e46d431
anatomy,"{'Correct Answer': 'is opened by the action of levator veli palatini.', 'Correct Option': 'C', 'Options': {'A': 'connects the inner ear and nasopharynx.', 'B': 'is derived from the second pharyngeal pouch.', 'C': 'is opened by the action of levator veli palatini.', 'D': 'is closed by the action of tensor veli palatini.'}, 'Question': 'The auditory tube'}",c063b6e5-a4c1-4582-b28b-1f101ac59838
anatomy,"{'Correct Answer': 'Spleen', 'Correct Option': 'D', 'Options': {'A': 'Appendix', 'B': 'Gallbladder', 'C': 'Pancreas', 'D': 'Spleen'}, 'Question': 'Which of the following is the lymphoid organ that is a reservoir for red blood cells and filters organisms from the blood?'}",5f75bcfd-427e-4dfe-84e0-ed87553e7e9f
anatomy,"{'Correct Answer': 'Thoracic and abdominal', 'Correct Option': 'C', 'Options': {'A': 'Abdominal and pelvic', 'B': 'Cranial and spinal', 'C': 'Thoracic and abdominal', 'D': 'Pericardial and pleural'}, 'Question': 'Which of the following cavities are separated by the diaphragm?'}",ead04614-1456-4d26-ae5c-0190743df9ea
anatomy,"{'Correct Answer': 'smooth muscle and respiratory epithelium.', 'Correct Option': 'D', 'Options': {'A': 'cartilage, smooth muscle and respiratory epithelium.', 'B': 'cartilage and smooth muscle.', 'C': 'cartilage and respiratory epithelium.', 'D': 'smooth muscle and respiratory epithelium.'}, 'Question': 'The walls of bronchioles contain'}",1f1f7faa-b40f-4d85-ad28-952b36ce9214
anatomy,"{'Correct Answer': 'Liver', 'Correct Option': 'C', 'Options': {'A': 'Gallbladder', 'B': 'Kidney', 'C': 'Liver', 'D': 'Spleen'}, 'Question': 'Which of the following organs removes bilirubin from the blood, manufactures plasma proteins, and is involved with the production of prothrombin and fibrinogen?'}",50038b69-eff0-462f-82dc-de2f3033ba20
anatomy,"{'Correct Answer': 'Gastroesophageal reflux disease', 'Correct Option': 'C', 'Options': {'A': ""Crohn's disease"", 'B': 'Esophageal varices', 'C': 'Gastroesophageal reflux disease', 'D': 'Pyloric stenosis'}, 'Question': 'Which of the following conditions is characterized by incompetence of the esophageal sphincter?'}",5fffc106-45cd-4752-8572-c77420fcd105
anatomy,"{'Correct Answer': 'trigeminal and vagus nerves.', 'Correct Option': 'C', 'Options': {'A': 'trigeminal and glossopharyngeal nerves.', 'B': 'facial and glossopharyngeal nerves.', 'C': 'trigeminal and vagus nerves.', 'D': 'facial and vagus nerves.'}, 'Question': 'The muscles of the soft palate are innervated by branches of the'}",5ec2c848-052c-438f-89f4-640563f19b5d
anatomy,"{'Correct Answer': 'Femur', 'Correct Option': 'B', 'Options': {'A': 'Calcaneus', 'B': 'Femur', 'C': 'Symphysis pubis', 'D': 'Tibia'}, 'Question': 'Which of the following is the large bone found superior to the patella and inferior to the ischium?'}",bc0e6db6-b35c-4978-bd0c-0a2082639fb6
anatomy,"{'Correct Answer': 'lower lip, mandibular teeth and labial gingivae of the anterior mandibular teeth.', 'Correct Option': 'C', 'Options': {'A': 'lower lip.', 'B': 'lower lip and mandibular teeth.', 'C': 'lower lip, mandibular teeth and labial gingivae of the anterior mandibular teeth.', 'D': 'lower lip, mandibular teeth and labial gingivae of the anterior and buccal gingivae of the posterior mandibular teeth.'}, 'Question': 'A successful inferior alveolar nerve block will produce anaesthesia of the'}",b6f21172-0413-4e8f-8946-2c8845662ca8
anatomy,"{'Correct Answer': 'internal laryngeal nerve which is the afferent limb of the cough reflex.', 'Correct Option': 'A', 'Options': {'A': 'internal laryngeal nerve which is the afferent limb of the cough reflex.', 'B': 'external laryngeal nerve which is the afferent limb of the gag reflex.', 'C': 'internal laryngeal nerve which is the afferent limb of the gag reflex.', 'D': 'external laryngeal nerve which is the afferent limb of the cough reflex.'}, 'Question': 'The mucosa of the upper larynx is innervated by the'}",d65540ae-0edf-4b8a-b39d-4363f45bc3ff
anatomy,"{'Correct Answer': 'intramembranous ossification and follow the somatic growth pattern.', 'Correct Option': 'C', 'Options': {'A': 'endochondral ossification and follow the somatic growth pattern.', 'B': 'endochondral ossification and follow the neural growth pattern.', 'C': 'intramembranous ossification and follow the somatic growth pattern.', 'D': 'intramembranous ossification and follow the neural growth pattern.'}, 'Question': 'The bones of the viscerocranium develop initially by'}",7ac48f03-625a-4a3b-b1d2-1785d701dac4
anatomy,"{'Correct Answer': 'Lower leg', 'Correct Option': 'B', 'Options': {'A': 'Heel', 'B': 'Lower leg', 'C': 'Toes', 'D': 'Thigh'}, 'Question': 'The physician directs the medical assistant to complete a request form for an X-ray study of the fibula. The procedure will be performed on which of the following structures?'}",5720ed28-526f-4e9b-ad63-0d2b62e52065
anatomy,"{'Correct Answer': 'Erythrocyte', 'Correct Option': 'C', 'Options': {'A': 'Lymphocyte', 'B': 'Monocyte', 'C': 'Erythrocyte', 'D': 'Basophil'}, 'Question': 'Which cells in the blood do not have a nucleus?'}",53f08db0-89cf-4767-a0a6-3b17d1892469
anatomy,"{'Correct Answer': 'frontal and parietal bones.', 'Correct Option': 'A', 'Options': {'A': 'frontal and parietal bones.', 'B': 'left and right parietal bones.', 'C': 'parietal and occipital bones.', 'D': 'parietal, squamous temporal and greater wing of the sphenoid.'}, 'Question': 'The coronal suture joins the'}",29f5b565-3966-405c-8887-8a33609ddcbf
anatomy,"{'Correct Answer': 'hyoid bone, thyroid cartilage, cricoid cartilage.', 'Correct Option': 'C', 'Options': {'A': 'hyoid bone, cricoid cartilage, thyroid cartilage.', 'B': 'thyroid cartilage, cricoid cartilage, hyoid bone.', 'C': 'hyoid bone, thyroid cartilage, cricoid cartilage.', 'D': 'thyroid cartilage, hyoid bone, cricoids cartilage.'}, 'Question': ""If you run your finger down the anterior midline of a patient's extended neck from chin to sternal notch, you should be able to palpate, in order, the""}",f2f18fbc-fb2c-4c81-85a3-27c74d85a3b5
anatomy,"{'Correct Answer': 'All of the above', 'Correct Option': 'D', 'Options': {'A': 'The supraorbital foramen', 'B': 'The infraorbital foramen', 'C': 'The mental foramen', 'D': 'All of the above'}, 'Question': 'Which of the following bony structures may be palpated in a live patient?'}",946fb6d7-a808-4b2f-92dc-52e132240eaf
anatomy,"{'Correct Answer': 'The vagus nerves', 'Correct Option': 'D', 'Options': {'A': 'The phrenic nerves', 'B': 'The splanchnic nerves', 'C': 'The sympathetic trunks', 'D': 'The vagus nerves'}, 'Question': 'Which of the following structures accompany the oesophagus through the diaphragm?'}",c753e108-1606-468e-8a7a-77f998522a37
anatomy,"{'Correct Answer': 'Left ventricle → aorta → arteries →capillaries → veins', 'Correct Option': 'B', 'Options': {'A': 'Left ventricle → aorta → arteries → veins → capillaries', 'B': 'Left ventricle → aorta → arteries →capillaries → veins', 'C': 'Right ventricle → pulmonary trunk → arteries → capillaries →veins', 'D': 'Right ventricle → pulmonary trunk → arteries → veins → capillaries'}, 'Question': 'Which sequence describes the systemic circulation?'}",90d708b7-b01e-4a97-9c67-c74a62ef0aa6
anatomy,"{'Correct Answer': 'dorsal', 'Correct Option': 'B', 'Options': {'A': 'caudal', 'B': 'dorsal', 'C': 'frontal', 'D': 'transverse'}, 'Question': 'The anatomic location of the spinal canal is'}",5491a5ce-5e84-42be-b460-4de7227442ee
anatomy,"{'Correct Answer': 'superficial to masseter and enters the mouth opposite the upper second molar.', 'Correct Option': 'B', 'Options': {'A': 'deep to masseter and enters the mouth opposite the upper second molar.', 'B': 'superficial to masseter and enters the mouth opposite the upper second molar.', 'C': 'deep to masseter and enters the mouth opposite the upper second premolar.', 'D': 'superficial to masseter and enters the mouth opposite the upper second premolar.'}, 'Question': 'The parotid duct runs'}",01501e29-7490-4e8d-849b-0d54c7763de7
anatomy,"{'Correct Answer': 'Downward', 'Correct Option': 'D', 'Options': {'A': 'Inward', 'B': 'Outward', 'C': 'Upward', 'D': 'Downward'}, 'Question': 'If the foot is abducted, it is moved in which direction?'}",77b712c8-7d58-42d5-9385-49928565cbdf
anatomy,"{'Correct Answer': 'is a terminal branch of the maxillary division of the trigeminal nerve.', 'Correct Option': 'A', 'Options': {'A': 'is a terminal branch of the maxillary division of the trigeminal nerve.', 'B': 'is a terminal branch of the maxillary branch of the facial nerve.', 'C': 'carries parasympathetic secretomotor neurons to the lacrimal gland.', 'D': 'innervates the inferior part of the orbicularis oculi muscle.'}, 'Question': 'The infraorbital nerve'}",2c914104-e8d0-45ed-be44-7d7ba09f3f31
anatomy,"{'Correct Answer': 'Peristalsis', 'Correct Option': 'C', 'Options': {'A': 'Absorption', 'B': 'Emulsion', 'C': 'Peristalsis', 'D': 'Regurgitation'}, 'Question': 'Which of the following best describes the process whereby the stomach muscles contract to propel food through the digestive tract?'}",6898d055-1945-4cba-8c29-b97912f8d19a
anatomy,"{'Correct Answer': 'Synapse', 'Correct Option': 'D', 'Options': {'A': 'Dendrite', 'B': 'Glial cell', 'C': 'Nerve center', 'D': 'Synapse'}, 'Question': 'Which of the following is the point at which an impulse is transmitted from one neuron to another neuron?'}",fb1e323b-9c71-4099-88ae-10e79fbc0f26
anatomy,"{'Correct Answer': 'Medial pterygoid.', 'Correct Option': 'D', 'Options': {'A': 'Masseter', 'B': 'Temporalis', 'C': 'Lateral pterygoid', 'D': 'Medial pterygoid.'}, 'Question': 'Which of the following muscles initiates elevation of the mandible?'}",697bb74b-61fe-476c-a1a7-fe8d996ac989
anatomy,"{'Correct Answer': 'Pancreas', 'Correct Option': 'D', 'Options': {'A': 'Adrenal gland', 'B': 'Gallbladder', 'C': 'Liver', 'D': 'Pancreas'}, 'Question': 'Which of the following is an accessory organ of the gastrointestinal system that is responsible for secreting insulin?'}",7ba3cae0-6555-423e-a6bb-d42776d1e54f
anatomy,"{'Correct Answer': 'loss of taste and somaesthetic sensation over the posterior third of the tongue.', 'Correct Option': 'C', 'Options': {'A': 'loss of taste over the anterior two-thirds of the tongue.', 'B': 'loss of somaesthetic sensation over the anterior two thirds of the tongue.', 'C': 'loss of taste and somaesthetic sensation over the posterior third of the tongue.', 'D': 'paralysis of the muscles of the tongue.'}, 'Question': ""A malignant tumour is damaging the patient's glossopharyngeal nerve. They will experience""}",4b288836-e143-4c2b-b079-4a22e20f6390
anatomy,"{'Correct Answer': 'ptosis.', 'Correct Option': 'B', 'Options': {'A': 'a convergent strabismus.', 'B': 'ptosis.', 'C': 'pupillary contriction.', 'D': 'bitemporal hemianopia.'}, 'Question': 'A possible effect of damage to the third cranial nerve by trauma to the orbit is'}",72abc9a9-86b2-48a7-a0a3-92eeb7969cd5
anatomy,"{'Correct Answer': 'Pulmonary arteries', 'Correct Option': 'C', 'Options': {'A': 'Inferior vena cava', 'B': 'Left ventricle', 'C': 'Pulmonary arteries', 'D': 'Pulmonary veins'}, 'Question': 'Blood flows from the right ventricle of the heart into which of the following structures?'}",81babb3e-9ef9-4fbd-9ee0-7c96d230ffe1
anatomy,"{'Correct Answer': 'lift their shoulders against resistance.', 'Correct Option': 'C', 'Options': {'A': 'extend their neck against resistance.', 'B': 'extend their neck without impairment.', 'C': 'lift their shoulders against resistance.', 'D': 'lift their shoulders without impairment.'}, 'Question': 'A patient is stabbed in the neck. You suspect damage to the accessory nerve in the posterior triangle. You would test nerve function by asking the patient to'}",ab1532e7-3dbe-4d98-a6ff-f2f1609f817c
anatomy,"{'Correct Answer': 'The muscles of mastication and anterior belly of digastric', 'Correct Option': 'B', 'Options': {'A': 'The muscles of mastication', 'B': 'The muscles of mastication and anterior belly of digastric', 'C': 'The muscles of mastication and anterior and posterior bellies of digastric', 'D': 'The muscles of mastication, anterior and posterior bellies of digastric and geniohyoid'}, 'Question': 'Which of the following muscles are derived from the first brachial arch?'}",defeb9c9-a344-408b-820c-18a8a973d58e
anatomy,"{'Correct Answer': 'On the anterior side of the neck', 'Correct Option': 'D', 'Options': {'A': 'In front of the ears and just above eye level', 'B': 'In the antecubital space', 'C': 'In the middle of the groin', 'D': 'On the anterior side of the neck'}, 'Question': 'Which of the following best describes the location where the carotid pulse can be found?'}",af8f23b2-75ae-4e11-b4fc-c8b1c990fb2f
anatomy,"{'Correct Answer': 'skilled motor movements decussate in the pyramids.', 'Correct Option': 'C', 'Options': {'A': 'nociception decussate in the medial lemniscus', 'B': 'skilled movements decussate in the medial lemniscus', 'C': 'skilled motor movements decussate in the pyramids.', 'D': 'discriminative touch decussate in the pyramids.'}, 'Question': 'In the brain stem, pathways for:'}",767a4346-8023-4676-a82e-edbef882d093
anatomy,"{'Correct Answer': 'tracheal rings.', 'Correct Option': 'D', 'Options': {'A': 'thyroid cartilage.', 'B': 'cricothyroid membrane.', 'C': 'cricoid cartilage.', 'D': 'tracheal rings.'}, 'Question': 'The respiratory tract is crossed by the isthmus of the thyroid gland at the level of the'}",27ac40ef-63c8-48d0-9e53-1158aad20f5f
anatomy,"{'Correct Answer': 'The mental nerve', 'Correct Option': 'B', 'Options': {'A': 'The incisive nerve', 'B': 'The mental nerve', 'C': 'The buccal nerve', 'D': 'The lingual nerve'}, 'Question': 'You notice a lesion on the labial alveolar mucosa of the lower right lateral incisor tooth of one of your patients and decide to take a biopsy to send for oral pathology report Which nerve would require local anaesthesia in order to carry out a pain-free biopsy?'}",c7f6d802-b196-458a-a154-1c7b4dfc7741
anatomy,"{'Correct Answer': 'the capsule and ligaments of the TMJ and the lateral pterygoid muscle.', 'Correct Option': 'B', 'Options': {'A': 'the capsule and ligaments of the TMJ and the medial pterygoid muscle.', 'B': 'the capsule and ligaments of the TMJ and the lateral pterygoid muscle.', 'C': 'the articular disc of the TMJ and the medial pterygoid muscle.', 'D': 'the articular disc of the TMJ and the lateral pterygoid muscle.'}, 'Question': 'The major concentrations of proprioceptive receptors providing information about position of the TMJ are located in'}",597a2535-fce8-472f-99fa-7812d330a1ff
anatomy,"{'Correct Answer': 'Acetylcholine', 'Correct Option': 'A', 'Options': {'A': 'Acetylcholine', 'B': 'Cholecystokinin', 'C': 'Deoxyribose', 'D': 'Oxytocin'}, 'Question': 'Which of the following is a substance that aids the transmission of nerve impulses to the muscles?'}",f605c02d-9d31-47da-af62-0b23bac87df5
anatomy,"{'Correct Answer': 'Lamina IX', 'Correct Option': 'D', 'Options': {'A': 'Lamina I.', 'B': 'Lamina II.', 'C': 'Lamina V.', 'D': 'Lamina IX'}, 'Question': 'In the spinal cord, motor neuron cell bodies are located in'}",d8c22211-0d09-4cb1-910e-c5773bb4c044
