subject_name,data,id
clinical_knowledge,"{'Correct Answer': 'Blood type B (rhesus negative) and blood type O (rhesus negative).', 'Correct Option': 'C', 'Options': {'A': 'Blood type AB (rhesus negative), blood type B, and blood type O (rhesus negative).', 'B': 'Blood type B (rhesus positive) and blood type O (rhesus positive).', 'C': 'Blood type B (rhesus negative) and blood type O (rhesus negative).', 'D': 'Blood type B (rhesus negative) only.'}, 'Question': 'Which of the answers below best indicates the compatible blood types that can be given to a person with a blood group B (rhesus negative)?'}",dc1e5d7a-abdb-430d-bbe2-b3e1cbfbb125
clinical_knowledge,"{'Correct Answer': 'An ulna nerve palsy is an example of a lower motor neurone lesion', 'Correct Option': 'D', 'Options': {'A': 'It leads to increased tone in the arm (hypertonia)', 'B': 'Fasciculations are never seen', 'C': 'The reflexes are brisk', 'D': 'An ulna nerve palsy is an example of a lower motor neurone lesion'}, 'Question': 'Which of the following is true of a lower motor neurone lesion in the arm?'}",1596367d-33d5-4719-a1f7-6ff47c1ea2ad
clinical_knowledge,"{'Correct Answer': 'Muscle lactate accumulation does not begin until at least 5 seconds of intermittent muscle contractions have taken place.', 'Correct Option': 'B', 'Options': {'A': 'Ammonia is produced in repeated high intensity exercise.', 'B': 'Muscle lactate accumulation does not begin until at least 5 seconds of intermittent muscle contractions have taken place.', 'C': 'Muscle phosphocreatine depletion begins in the first few seconds of high intensity exercise.', 'D': 'With an increasing number of repeated sprints the rate of accumulation of lactate in muscle declines.'}, 'Question': 'Which of the following statements is false?'}",e231884f-818b-4744-ad46-ef7884c5d225
clinical_knowledge,"{'Correct Answer': 'glucose-1-phosphate.', 'Correct Option': 'B', 'Options': {'A': 'glucose.', 'B': 'glucose-1-phosphate.', 'C': 'glucose-6-phosphate.', 'D': 'glucose-1,6-diphosphate.'}, 'Question': 'Glycogen breakdown in muscle initially results in the formation of:'}",0f213123-deca-4093-b079-70aa73a32af1
clinical_knowledge,"{'Correct Answer': 'actin and myosin.', 'Correct Option': 'B', 'Options': {'A': 'actin and troponin.', 'B': 'actin and myosin.', 'C': 'troponin and tropomyosin.', 'D': 'myosin and tropomyosin.'}, 'Question': 'The two principal contractile proteins found in skeletal muscle are:'}",6e4ee2c2-8e11-491d-af2a-b6ae348ffeb3
clinical_knowledge,"{'Correct Answer': 'Unilateral fixed dilated pupil.', 'Correct Option': 'C', 'Options': {'A': 'Unilateral constricted pupil.', 'B': 'Bilateral constricted pupils.', 'C': 'Unilateral fixed dilated pupil.', 'D': 'Oval shaped pupils.'}, 'Question': 'Which one of the following represents a IIIrd cranial nerve palsy and is a neurosurgical emergency?'}",82082ebc-1a45-401e-a17d-c2d3b68a0964
clinical_knowledge,"{'Correct Answer': 'A functioning nodule on isotope scanning is unlikely to be due to cancer', 'Correct Option': 'D', 'Options': {'A': 'It always elevates on swallowing', 'B': 'Lymph node enlargement is a good prognostic sign', 'C': 'An ultrasound of the swelling is the best test to determine whether the nodule is actively secreting hormone', 'D': 'A functioning nodule on isotope scanning is unlikely to be due to cancer'}, 'Question': 'Which of the following is true about a thyroid swelling?'}",dc45ae48-ddaa-4cfe-bfac-ff8a73b7ab46
clinical_knowledge,"{'Correct Answer': 'The presence of jaundice, spider naevi and purpura suggest alcohol as a cause', 'Correct Option': 'C', 'Options': {'A': 'Emphysema is a cause', 'B': 'The liver enlarges downwards from the left hypochondrium', 'C': 'The presence of jaundice, spider naevi and purpura suggest alcohol as a cause', 'D': 'The liver is usually resonant to percussion'}, 'Question': 'Which of the following is true of hepatomegaly?'}",b44fc818-3834-4161-8f98-7f461900a09c
clinical_knowledge,"{'Correct Answer': 'The root value of the ankle reflex is S1', 'Correct Option': 'C', 'Options': {'A': 'A positive babinski reflex is the same as a normal flexor response in the assessment of the plantar reflex', 'B': 'An extensor plantar response indicates a lower motor neurone lesion', 'C': 'The root value of the ankle reflex is S1', 'D': 'The root value of the knee reflex is L1, L2'}, 'Question': 'Which of the following is true regarding reflexes?'}",4c98f67e-573c-4952-9753-ffaecc0ef1f8
clinical_knowledge,"{'Correct Answer': 'An inability to close the eyelid on the paralysed side indicates a lower motor neurone lesion', 'Correct Option': 'C', 'Options': {'A': 'Bells palsy is another term for an upper motor neurone lesion', 'B': 'Ramsay Hunt Syndrome is an upper motor neurone lesion secondary to a Herpes Zoster infection', 'C': 'An inability to close the eyelid on the paralysed side indicates a lower motor neurone lesion', 'D': ""In Bell's Palsy the sense of taste is never affected""}, 'Question': 'Which of the following is true of facial nerve palsy?'}",69341477-25c0-4fb5-9665-57a06637ea60
clinical_knowledge,"{'Correct Answer': 'Fracture of the radius and ulna at the wrist.', 'Correct Option': 'D', 'Options': {'A': 'Hand fracture.', 'B': 'Elbow fracture.', 'C': 'Finger fracture.', 'D': 'Fracture of the radius and ulna at the wrist.'}, 'Question': 'What is a colles fracture?'}",7a875a16-9534-4277-8bda-40ed8a5fdf1f
clinical_knowledge,"{'Correct Answer': 'turn off the transfusion, inform medical staff immediately, and follow transfusion policy advice on dealing with acute transfusion reactions.', 'Correct Option': 'A', 'Options': {'A': 'turn off the transfusion, inform medical staff immediately, and follow transfusion policy advice on dealing with acute transfusion reactions.', 'B': 'leave the transfusion running and contact the medical staff immediately.', 'C': 'disconnect and dispose of the blood bag immediately.', 'D': 'leave the transfusion running and record a set of observations on the patient.'}, 'Question': 'If a transfusion reaction is suspected, you should:'}",4ffa129b-4dcd-454d-885c-1a1e655042bd
clinical_knowledge,"{'Correct Answer': '30 minutes.', 'Correct Option': 'A', 'Options': {'A': '30 minutes.', 'B': '90 minutes.', 'C': '4 hours.', 'D': '12 hours.'}, 'Question': 'Once a prescribed unit of blood product has been obtained from the blood bank and is out of refrigeration, the transfusion should commence within what period of time before it starts to deteriorate (as of 2020 medical knowledge)?'}",b76c8047-d600-47e6-a698-59e8ca5cd582
clinical_knowledge,"{'Correct Answer': 'One in six over 65s is providing some form of informal care.', 'Correct Option': 'B', 'Options': {'A': '50% of over 65s are providing informal care.', 'B': 'One in six over 65s is providing some form of informal care.', 'C': 'Informal carers should not be included in discharge planning.', 'D': 'The majority of informal carers are fit and active.'}, 'Question': 'Which of the following statements is true about informal carers (as of 2020)?'}",c9c4fefa-f168-452c-b2ed-91d9a04c39ee
clinical_knowledge,"{'Correct Answer': 'Attachment of more amino acids via peptide bonds.', 'Correct Option': 'B', 'Options': {'A': 'Lipidation.', 'B': 'Attachment of more amino acids via peptide bonds.', 'C': 'Glycosylation.', 'D': 'Phosphorylation.'}, 'Question': 'Which of the following processes is not used to modify protein structure after translation has occurred?'}",16985524-0669-4f75-b846-3bbf16b42317
clinical_knowledge,"{'Correct Answer': 'When the catheter is blocked.', 'Correct Option': 'B', 'Options': {'A': 'When their urine is clear.', 'B': 'When the catheter is blocked.', 'C': 'When the catheter is bypassing.', 'D': 'When the catheter is dirty.'}, 'Question': 'Why would you need to carry out a bladder washout for a patient at home?'}",82a30eee-fd7a-46df-bd22-ca8982eb1466
clinical_knowledge,"{'Correct Answer': 'trauma or burns patients.', 'Correct Option': 'D', 'Options': {'A': 'children.', 'B': 'elderly patients.', 'C': 'inserting in the back of the hand.', 'D': 'trauma or burns patients.'}, 'Question': 'A 14-16 gauge needle is most likely to be used for:'}",de562152-9c8d-460e-9e10-1cd71bd56603
clinical_knowledge,"{'Correct Answer': 'More prominent in expiration', 'Correct Option': 'A', 'Options': {'A': 'More prominent in expiration', 'B': 'Alters with coughing', 'C': 'No pain over the area', 'D': 'Clubbing'}, 'Question': 'Which of these features suggest that a crackling sound is more likely due to a pleural friction rub than crackles?'}",3ecc8de6-f649-4a98-a6b6-a6fc6811797e
clinical_knowledge,"{'Correct Answer': 'is usually lower at the end of the game than at the end of the first half.', 'Correct Option': 'B', 'Options': {'A': 'rarely increases above 3 mM.', 'B': 'is usually lower at the end of the game than at the end of the first half.', 'C': 'is usually higher at the end of the game than at the end of the first half.', 'D': 'increases throughout the course of the game as the players become more fatigued.'}, 'Question': 'In games like soccer the blood lactate concentration:'}",82ce2a9d-dfa1-431a-885c-aa42c79f132b
clinical_knowledge,"{'Correct Answer': 'via a protein transporter molecule.', 'Correct Option': 'C', 'Options': {'A': 'via a cotransport mechanism with carnosine.', 'B': 'via an active transport mechanism.', 'C': 'via a protein transporter molecule.', 'D': 'by simple diffusion.'}, 'Question': 'Lactate and hydrogen ions leave the muscle:'}",0480b547-fecc-4b53-a493-62b97951a66c
clinical_knowledge,"{'Correct Answer': ""Schober's test is designed to quantify the flexion of the lumbar spine"", 'Correct Option': 'B', 'Options': {'A': 'Back pain is an uncommon complaint', 'B': ""Schober's test is designed to quantify the flexion of the lumbar spine"", 'C': 'Ankylosing spondylitis is a cause of hypermobility of the spine', 'D': 'Pregnancy is a cause of loss of lordosis of the lumbar spine'}, 'Question': 'Which of the following is true of the spine?'}",e8a3ba34-ec47-4c15-9967-0febb4b9f126
clinical_knowledge,"{'Correct Answer': 'Nail pitting may give a clue to the diagnosis', 'Correct Option': 'D', 'Options': {'A': 'The absence of plaques of psoriasis excludes the diagnosis', 'B': 'The diagnosis can be confirmed by a blood marker', 'C': 'Tophi can sometimes be seen over affected joints', 'D': 'Nail pitting may give a clue to the diagnosis'}, 'Question': 'Which of the following is true of psoriatic arthropathy?'}",a8e4ef92-17ef-48c5-aac1-e723bd20e0d5
clinical_knowledge,"{'Correct Answer': 'It is a cause of ophthalmoplegia', 'Correct Option': 'A', 'Options': {'A': 'It is a cause of ophthalmoplegia', 'B': 'It causes a large multi-nodular goitre', 'C': 'It is commoner in males than females', 'D': ""In the past, Grave's disease sometimes caused 'Derbyshire Neck'""}, 'Question': 'Which of the following is true of Graves Disease of the thyroid?'}",28fff62b-3817-46be-8ff7-1f52dd2b2d88
clinical_knowledge,"{'Correct Answer': 'Primary hyperparathyroidism is usually asymptomatic', 'Correct Option': 'B', 'Options': {'A': 'Calcitonin causes a rise in plasma calcium', 'B': 'Primary hyperparathyroidism is usually asymptomatic', 'C': 'Vitamin D is secreted by the parathyroid glands', 'D': 'Oliguria is a symptom of hypercalcaemia'}, 'Question': 'Which of the following is true of calcium metabolism?'}",00569f12-a1f2-4a68-b685-5292ce3ced36
clinical_knowledge,"{'Correct Answer': 'involve the addition or removal of a phosphate group.', 'Correct Option': 'B', 'Options': {'A': 'inhibit ATP breakdown.', 'B': 'involve the addition or removal of a phosphate group.', 'C': 'involve the addition or removal of a ketone group.', 'D': 'involve the addition or removal of an amino acid to a polypeptide chain.'}, 'Question': 'Kinase reactions:'}",90332864-44a7-4630-a512-7cd44cf2e8bd
clinical_knowledge,"{'Correct Answer': '14-16 breaths per minute.', 'Correct Option': 'D', 'Options': {'A': '10-12 breaths per minute.', 'B': '8-10 breaths per minute.', 'C': '20-22 breaths per minute.', 'D': '14-16 breaths per minute.'}, 'Question': 'The normal respiratory rate for an adult male is:'}",84a1663b-e3a3-4b18-b87d-81a522bf3e5e
clinical_knowledge,"{'Correct Answer': 'take some time to re-establish.', 'Correct Option': 'C', 'Options': {'A': 'are re-established in the first five days of wound healing.', 'B': 'provide a bridge across the surface of a wound.', 'C': 'take some time to re-establish.', 'D': 'are not needed if a wound is healing by primary intention.'}, 'Question': 'Collagen fibres:'}",eddc6216-434a-4ecb-9443-83175824bd2d
clinical_knowledge,"{'Correct Answer': 'One gram of palmitic acid', 'Correct Option': 'B', 'Options': {'A': 'One gram of glucose', 'B': 'One gram of palmitic acid', 'C': 'One gram of leucine', 'D': 'One gram of alcohol'}, 'Question': 'Which of the following releases most energy when completely oxidised in the body?'}",71cb62bd-686f-4f23-92f3-6a392611b8ce
clinical_knowledge,"{'Correct Answer': 'the components of the electron transport chain.', 'Correct Option': 'B', 'Options': {'A': ""the enzymes of the tricarboxylic acid cycle (Krebs' cycle)."", 'B': 'the components of the electron transport chain.', 'C': 'glycogen molecules.', 'D': 'triacylglycerol molecules.'}, 'Question': 'Embedded in the inner membrane of the mitochondrion are:'}",ae65bf46-b3f1-4274-9a36-e25e60e2d207
clinical_knowledge,"{'Correct Answer': '40 kJ/min.', 'Correct Option': 'D', 'Options': {'A': '400 kJ/min.', 'B': '200 kJ/min.', 'C': '80 kJ/min.', 'D': '40 kJ/min.'}, 'Question': 'If the mean rate of oxygen consumption of a male athlete during a training session is 2 l/min, then his rate of energy expenditure is approximately:'}",dc2ae487-5770-4a9a-a560-12a069eb5df8
clinical_knowledge,"{'Correct Answer': '60-100 bpm.', 'Correct Option': 'B', 'Options': {'A': '60-80 bpm.', 'B': '60-100 bpm.', 'C': '60-90 bpm.', 'D': '60-110 bpm.'}, 'Question': 'A normal heart rate for an adult at rest is:'}",50a4ef4f-58a0-47d5-b427-732f8d48aba2
clinical_knowledge,"{'Correct Answer': 'Oxygen is consumed in the TCA cycle.', 'Correct Option': 'D', 'Options': {'A': 'Phosphofructokinase is the rate limiting enzyme in glycolysis.', 'B': 'Phosphorylase activity is higher in Type II fibres than in Type I fibres.', 'C': 'Endurance training increases the amount of TCA cycle enzymes in muscle.', 'D': 'Oxygen is consumed in the TCA cycle.'}, 'Question': 'Which of the following statements is false?'}",3fc0271a-5a5f-41aa-b569-3bbbbd4e858e
clinical_knowledge,"{'Correct Answer': 'It leads to loss of sensation over the medial half of the hand and medial one and a half digits on both palmar and dorsal aspects of the hand', 'Correct Option': 'C', 'Options': {'A': 'The ulna nerve can be affected by a fracture of the spiral groove of the humerus', 'B': ""It gives rise to a positive phalen's sign"", 'C': 'It leads to loss of sensation over the medial half of the hand and medial one and a half digits on both palmar and dorsal aspects of the hand', 'D': 'It supplies the biceps muscles'}, 'Question': 'Which of the following is true in ulna nerve palsy?'}",1691e870-e7c2-4dba-8812-0f08e1a867e1
clinical_knowledge,"{'Correct Answer': 'A pea-sized amount.', 'Correct Option': 'B', 'Options': {'A': 'A smear.', 'B': 'A pea-sized amount.', 'C': 'The length of the toothbrush.', 'D': 'Half an inch.'}, 'Question': 'How much toothpaste is recommended for cleaning teeth?'}",5e9041af-82aa-44bc-aa65-99317c40bd1f
clinical_knowledge,"{'Correct Answer': 'A moon face and a buffalo hump are characteristic of the disease', 'Correct Option': 'D', 'Options': {'A': 'It is due to a deficiency of cortisol hormone', 'B': 'Enlarged extremities are commonly seen', 'C': 'Osteoporosis is not a feature', 'D': 'A moon face and a buffalo hump are characteristic of the disease'}, 'Question': ""Which of the following is true about Cushing's Syndrome?""}",c579cedb-5df5-4e43-a3fd-683f1cdec90d
clinical_knowledge,"{'Correct Answer': 'innate ability and the capacity to respond to the training stimulus.', 'Correct Option': 'D', 'Options': {'A': 'a high energy diet and large appetite.', 'B': 'high intelligence and motivation to succeed.', 'C': 'a good coach and the motivation to succeed.', 'D': 'innate ability and the capacity to respond to the training stimulus.'}, 'Question': 'The main factors determining success in sport are:'}",2fae9744-3e3c-476d-bfd2-4271cd7dba02
clinical_knowledge,"{'Correct Answer': 'always 1:1.', 'Correct Option': 'D', 'Options': {'A': 'variable.', 'B': 'determined by the base sequence in RNA.', 'C': 'genetically determined.', 'D': 'always 1:1.'}, 'Question': 'In a double stranded molecule of DNA, the ratio of purines : pyrimidines is:'}",e690039d-88a9-416d-a4ce-df80302eb70c
clinical_knowledge,"{'Correct Answer': 'testosterone.', 'Correct Option': 'A', 'Options': {'A': 'testosterone.', 'B': 'cortisol.', 'C': 'progesterone.', 'D': 'aldosterone.'}, 'Question': 'Performance enhancing synthetic steroids are based on the structure of the hormone:'}",618d6009-98ba-4411-a695-2d7e29e13f8a
clinical_knowledge,"{'Correct Answer': 'none of the above.', 'Correct Option': 'D', 'Options': {'A': 'insulin.', 'B': 'cortisol.', 'C': 'increased pH.', 'D': 'none of the above.'}, 'Question': 'Glycogen breakdown in exercising muscle is activated by:'}",1cf01e52-bef6-48db-9899-cc90ee55f9f6
clinical_knowledge,"{'Correct Answer': 'bound to albumin.', 'Correct Option': 'D', 'Options': {'A': 'inside the red blood cells.', 'B': 'as lipoproteins.', 'C': 'combined with glucose.', 'D': 'bound to albumin.'}, 'Question': 'Most of the free fatty acids are transported in the blood:'}",5fd3f167-e906-41b5-af71-a9224025bff9
clinical_knowledge,"{'Correct Answer': 'Every 12 hours.', 'Correct Option': 'C', 'Options': {'A': 'Every 4 hours.', 'B': 'Every 8 hours.', 'C': 'Every 12 hours.', 'D': 'Every 16 hours.'}, 'Question': 'How often should a cannula be flushed?'}",cc234ffe-58ff-4473-aa7b-b4eb12f10d0c
clinical_knowledge,"{'Correct Answer': 'increased when intracellular ADP rises.', 'Correct Option': 'A', 'Options': {'A': 'increased when intracellular ADP rises.', 'B': 'increased when muscle pH falls below 6.9.', 'C': 'always lower in Type II fibres than Type I fibres.', 'D': 'increased after a period of endurance training.'}, 'Question': 'The activity of creatine kinase is:'}",ea188229-0223-41b8-94de-043aba1493b8
clinical_knowledge,"{'Correct Answer': '2 mmHg.', 'Correct Option': 'C', 'Options': {'A': '10 mmHg.', 'B': '4 mmHg.', 'C': '2 mmHg.', 'D': '1 mmHg.'}, 'Question': 'The smallest increments on a mercury and aneroid sphygmomanometer measure are:'}",97ef5918-f1d0-4258-a22e-289c0d8540bd
clinical_knowledge,"{'Correct Answer': 'Anaerobic respiration.', 'Correct Option': 'B', 'Options': {'A': 'Cheyne-Stokes respiration.', 'B': 'Anaerobic respiration.', 'C': 'Hyperventilation.', 'D': 'Ataxic breathing.'}, 'Question': 'Which of the following is not an abnormal breathing pattern seen in head injury and altered conscious level?'}",293a23af-0d6c-43cc-b416-9a77d7ca52f2
clinical_knowledge,"{'Correct Answer': '30:02:00', 'Correct Option': 'D', 'Options': {'A': '2:25', 'B': '15:02', 'C': '1:05', 'D': '30:02:00'}, 'Question': 'During CPR chest compressions and ventilations should be delivered in a ratio of:'}",f15cc753-15a0-4f8d-b823-5fa4b317a0c4
clinical_knowledge,"{'Correct Answer': '0.93', 'Correct Option': 'D', 'Options': {'A': '930', 'B': '93', 'C': '9.3', 'D': '0.93'}, 'Question': 'A person weighs 62 kg. Their drug dose is 15 mg/kg. How many grams is their dose? Choose one answer from the following:'}",8ebd4ed8-9fe9-46df-aa6f-0e06a7ed0003
clinical_knowledge,"{'Correct Answer': 'gain in body mass.', 'Correct Option': 'B', 'Options': {'A': 'muscle weakness.', 'B': 'gain in body mass.', 'C': 'muscle cramps.', 'D': 'loss of electrolytes.'}, 'Question': 'An expected side effect of creatine supplementation is:'}",ae70ed91-caa5-4116-a271-a14b02599b2d
clinical_knowledge,"{'Correct Answer': 'diastole and systole.', 'Correct Option': 'C', 'Options': {'A': 'systole, diastole, and rest.', 'B': 'contraction, relaxation, and rest.', 'C': 'diastole and systole.', 'D': 'diastole, systole, and contraction.'}, 'Question': 'The cardiac cycle consists of the phases:'}",601b053f-99df-4786-a936-4cefe9595847
clinical_knowledge,"{'Correct Answer': 'Ingestion of carnitine during exercise.', 'Correct Option': 'D', 'Options': {'A': 'Ability to tolerate heavy training without succumbing to illness or injury.', 'B': 'Tactics.', 'C': 'The diet.', 'D': 'Ingestion of carnitine during exercise.'}, 'Question': 'Which of the following factors does not influence success in sport?'}",740adac7-ddc8-43a6-9d89-57dc25c16bac
clinical_knowledge,"{'Correct Answer': '3, 2, 1, 4.', 'Correct Option': 'B', 'Options': {'A': '3, 1, 2, 4.', 'B': '3, 2, 1, 4.', 'C': '1, 2, 3, 4.', 'D': '2, 1, 3, 4.'}, 'Question': 'The chain of survival has four links. Put the following list in the correct order: 1. Early defibrillation; 2. Early CPR; 3. Recognition and call for help early; 4. Post-resuscitation care.'}",5d2d56f4-0bed-4482-bd62-7fbd797588e2
clinical_knowledge,"{'Correct Answer': 'failure of the ATP supply to match the demand.', 'Correct Option': 'C', 'Options': {'A': 'a fall in the cell concentration of ADP.', 'B': 'inhibition of ATP production.', 'C': 'failure of the ATP supply to match the demand.', 'D': 'lack of skill.'}, 'Question': 'A fundamental cause of fatigue in high intensity exercise is:'}",bf1a8671-9b46-4c19-96f5-2125f844384e
clinical_knowledge,"{'Correct Answer': 'Impacted faeces can sometimes be mistaken for a rectal tumour', 'Correct Option': 'B', 'Options': {'A': 'The finding of a palpable median groove in the prostate is an adverse finding', 'B': 'Impacted faeces can sometimes be mistaken for a rectal tumour', 'C': 'A thrombosed haemorrhoid is painless', 'D': 'Peri-anal warts can only be demonstrated on proctoscopy'}, 'Question': 'Which of the following is true about possible rectal findings?'}",5e7a2739-2eaf-4412-9f86-0c6896d53278
clinical_knowledge,"{'Correct Answer': 'Leakage of effluent onto peristomal skin.', 'Correct Option': 'C', 'Options': {'A': 'A well-fitting pouch.', 'B': 'Changing the pouch every day.', 'C': 'Leakage of effluent onto peristomal skin.', 'D': 'The use of unscented soap to cleanse the skin.'}, 'Question': 'What commonly causes skin excoriation?'}",41fe214b-f205-4f59-b15e-8a8b8297be9f
clinical_knowledge,"{'Correct Answer': 'Patients have a beaked shaped nose and waxy skin', 'Correct Option': 'D', 'Options': {'A': 'It affects males more than females', 'B': 'If telangiectasia are seen this clinches the diagnosis', 'C': 'Arachnodactyly is a feature of the disease', 'D': 'Patients have a beaked shaped nose and waxy skin'}, 'Question': 'Which of the following is true of Systemic Sclerosis?'}",7851fa14-22a6-4698-8a0e-4bb5f7eb6b6f
clinical_knowledge,"{'Correct Answer': 'Right ventricular hypertrophy', 'Correct Option': 'A', 'Options': {'A': 'Right ventricular hypertrophy', 'B': 'Aortic stenosis', 'C': 'Aortic regurgitation', 'D': 'Left ventricular hypertrophy'}, 'Question': 'A palpable left parasternal impulse suggests which abnormality?'}",b3104907-e695-4a11-b3c7-252863d52999
clinical_knowledge,"{'Correct Answer': '30%', 'Correct Option': 'D', 'Options': {'A': '5%', 'B': '10%', 'C': '20%', 'D': '30%'}, 'Question': 'In hypovolaemic shock, what percentage of blood can be lost before it is reflected in changes in heart rate and blood pressure?'}",77ea311b-5a7d-4606-b918-01892be6bbbb
clinical_knowledge,"{'Correct Answer': 'Reduces pain intensity but also causes sedation.', 'Correct Option': 'B', 'Options': {'A': 'Reduces pain intensity and increases alertness.', 'B': 'Reduces pain intensity but also causes sedation.', 'C': 'Reduces pain intensity but also causes diarrhoea.', 'D': 'Reduces pain intensity but also causes insomnia.'}, 'Question': 'Which of the following best describes the effects of morphine?'}",833a1352-56f1-4eba-ab6b-4104269dddfa
clinical_knowledge,"{'Correct Answer': 'Tension headaches is a common cause of headache', 'Correct Option': 'D', 'Options': {'A': 'When associated with neck stiffness is always due to meningitis', 'B': 'Severe pain usually indicates a life threatening cause', 'C': 'Temporal arteritis is strongly associated with rheumatoid arthritis', 'D': 'Tension headaches is a common cause of headache'}, 'Question': 'Which of the following is true of headache?'}",27c48415-1b7a-4adc-9156-9be35bfc8c06
clinical_knowledge,"{'Correct Answer': 'the arteries have elastic recoil.', 'Correct Option': 'D', 'Options': {'A': 'the atria are contracting.', 'B': 'the vessels are contracted.', 'C': 'the right ventricle is relaxed.', 'D': 'the arteries have elastic recoil.'}, 'Question': 'Between contractions of the left ventricle the blood continues to flow through the vessels because:'}",c2bd26bb-2c8f-4dd2-b482-55380c33f68a
clinical_knowledge,"{'Correct Answer': 'Poor technique, physical impairment, or lack of understanding.', 'Correct Option': 'D', 'Options': {'A': 'Severe leg ulcers.', 'B': 'Previous recovery from an acute exacerbation of asthma.', 'C': 'Forthcoming surgery.', 'D': 'Poor technique, physical impairment, or lack of understanding.'}, 'Question': 'What might make the nurse think a patient could not use an inhaler?'}",6bd310c5-64d0-4824-a9a4-6e02df336979
clinical_knowledge,"{'Correct Answer': 'can be carried out by the patient.', 'Correct Option': 'A', 'Options': {'A': 'can be carried out by the patient.', 'B': 'should be undertaken under aseptic conditions.', 'C': 'is a specialist skill.', 'D': 'should not be undertaken until at least seven days after application.'}, 'Question': 'Removal of adhesive strips:'}",a2306023-9e1d-48f4-87f1-b8217a89915a
